Gene stable ID	Mouse gene stable ID	Mouse homology type
ENSG00000232727		
ENSG00000122591	ENSMUSG00000028995	ortholog_one2one
ENSG00000223845		
ENSG00000276650		
ENSG00000152291	ENSMUSG00000056429	ortholog_one2one
ENSG00000272476		
ENSG00000278430		
ENSG00000234444	ENSMUSG00000058883	ortholog_many2many
ENSG00000234444	ENSMUSG00000057842	ortholog_many2many
ENSG00000025796	ENSMUSG00000019802	ortholog_one2one
ENSG00000204104	ENSMUSG00000034292	ortholog_one2one
ENSG00000214973		
ENSG00000235727		
ENSG00000225159		
ENSG00000275779		
ENSG00000271914		
ENSG00000226467		
ENSG00000271164		
ENSG00000225990		
ENSG00000224311		
ENSG00000280136		
ENSG00000184481	ENSMUSG00000042903	ortholog_one2one
ENSG00000229690		
ENSG00000226710		
ENSG00000228340		
ENSG00000224725		
ENSG00000114374	ENSMUSG00000069044	ortholog_one2one
ENSG00000278312		
ENSG00000157992	ENSMUSG00000029149	ortholog_one2one
ENSG00000276458		
ENSG00000260865		
ENSG00000276259		
ENSG00000224099		
ENSG00000271893		
ENSG00000228590		
ENSG00000160200	ENSMUSG00000024039	ortholog_one2many
ENSG00000261366		
ENSG00000280262		
ENSG00000223466		
ENSG00000243832		
ENSG00000223929		
ENSG00000234919		
ENSG00000172469	ENSMUSG00000040520	ortholog_one2one
ENSG00000134760	ENSMUSG00000034774	ortholog_one2many
ENSG00000134760	ENSMUSG00000061928	ortholog_one2many
ENSG00000134760	ENSMUSG00000069441	ortholog_one2many
ENSG00000170180	ENSMUSG00000051839	ortholog_one2one
ENSG00000157119	ENSMUSG00000074001	ortholog_one2one
ENSG00000276292		
ENSG00000111445	ENSMUSG00000029363	ortholog_one2one
ENSG00000189180		
ENSG00000073737	ENSMUSG00000027068	ortholog_one2one
ENSG00000249550		
ENSG00000236729		
ENSG00000232678		
ENSG00000260238		
ENSG00000168152		
ENSG00000249434		
ENSG00000213667		
ENSG00000241779		
ENSG00000182898	ENSMUSG00000027908	ortholog_one2one
ENSG00000089692	ENSMUSG00000030124	ortholog_one2one
ENSG00000257231		
ENSG00000266729		
ENSG00000159450	ENSMUSG00000052415	ortholog_one2one
ENSG00000225544		
ENSG00000142784	ENSMUSG00000037622	ortholog_one2one
ENSG00000214047		
ENSG00000213987		
ENSG00000143183	ENSMUSG00000052428	ortholog_one2one
ENSG00000235358		
ENSG00000235267		
ENSG00000148730	ENSMUSG00000020091	ortholog_one2one
ENSG00000274957		
ENSG00000142657	ENSMUSG00000028961	ortholog_one2one
ENSG00000282717		
ENSG00000138002	ENSMUSG00000038564	ortholog_one2one
ENSG00000278440		
ENSG00000281829		
ENSG00000275593		
ENSG00000281633		
ENSG00000277067		
ENSG00000278821		
ENSG00000251022		
ENSG00000277389		
ENSG00000268320	ENSMUSG00000038801	ortholog_one2many
ENSG00000237975		
ENSG00000122512	ENSMUSG00000079109	ortholog_one2many
ENSG00000122512	ENSMUSG00000104633	ortholog_one2many
ENSG00000104290	ENSMUSG00000007989	ortholog_one2one
ENSG00000280401		
ENSG00000156574	ENSMUSG00000037171	ortholog_one2one
ENSG00000243659		
ENSG00000234565		
ENSG00000160783	ENSMUSG00000028066	ortholog_one2one
ENSG00000228411		
ENSG00000204165	ENSMUSG00000090141	ortholog_one2one
ENSG00000236427		
ENSG00000282484		
ENSG00000277219		
ENSG00000231304		
ENSG00000143536	ENSMUSG00000078657	ortholog_one2one
ENSG00000224452		
ENSG00000282492		
ENSG00000273935		
ENSG00000232778		
ENSG00000282253		
ENSG00000197362	ENSMUSG00000051499	ortholog_one2one
ENSG00000282078		
ENSG00000137251	ENSMUSG00000032357	ortholog_one2one
ENSG00000183629		
ENSG00000273799		
ENSG00000215853	ENSMUSG00000041984	ortholog_one2one
ENSG00000250148		
ENSG00000130303	ENSMUSG00000046718	ortholog_one2one
ENSG00000231767		
ENSG00000143520	ENSMUSG00000049133	ortholog_one2one
ENSG00000168135	ENSMUSG00000044216	ortholog_one2one
ENSG00000151360	ENSMUSG00000020636	ortholog_one2one
ENSG00000197915	ENSMUSG00000041991	ortholog_one2one
ENSG00000228620		
ENSG00000278614		
ENSG00000236519		
ENSG00000282263		
ENSG00000226471		
ENSG00000277175		
ENSG00000183586		
ENSG00000226716		
ENSG00000143631	ENSMUSG00000102439	ortholog_one2one
ENSG00000269720	ENSMUSG00000108900	ortholog_one2one
ENSG00000224256		
ENSG00000272858		
ENSG00000282987		
ENSG00000125851	ENSMUSG00000027419	ortholog_one2one
ENSG00000261734		
ENSG00000281122		
ENSG00000137135	ENSMUSG00000051517	ortholog_one2one
ENSG00000223486		
ENSG00000281482		
ENSG00000087586	ENSMUSG00000027496	ortholog_one2one
ENSG00000233792		
ENSG00000224661		
ENSG00000281800		
ENSG00000214866	ENSMUSG00000020633	ortholog_one2one
ENSG00000256073		
ENSG00000242252	ENSMUSG00000074489	ortholog_one2many
ENSG00000242252	ENSMUSG00000074483	ortholog_one2many
ENSG00000242252	ENSMUSG00000074486	ortholog_one2many
ENSG00000132975	ENSMUSG00000041468	ortholog_one2one
ENSG00000224573		
ENSG00000277873		
ENSG00000100201	ENSMUSG00000055065	ortholog_one2one
ENSG00000230547		
ENSG00000271141		
ENSG00000010932	ENSMUSG00000040181	ortholog_one2one
ENSG00000230256		
ENSG00000272050		
ENSG00000172939	ENSMUSG00000036737	ortholog_one2one
ENSG00000163492	ENSMUSG00000044033	ortholog_one2one
ENSG00000223782		
ENSG00000283579		
ENSG00000221818	ENSMUSG00000022053	ortholog_one2one
ENSG00000160781	ENSMUSG00000041423	ortholog_one2one
ENSG00000196367	ENSMUSG00000045482	ortholog_one2one
ENSG00000228231		
ENSG00000169418	ENSMUSG00000027931	ortholog_one2one
ENSG00000232718		
ENSG00000272636	ENSMUSG00000020848	ortholog_one2one
ENSG00000281989		
ENSG00000230659		
ENSG00000227290		
ENSG00000236364		
ENSG00000266578		
ENSG00000213717		
ENSG00000224358		
ENSG00000282500		
ENSG00000229711		
ENSG00000225344		
ENSG00000002746	ENSMUSG00000021301	ortholog_one2one
ENSG00000143179	ENSMUSG00000026558	ortholog_one2one
ENSG00000227422		
ENSG00000204147	ENSMUSG00000024887	ortholog_one2many
ENSG00000100038	ENSMUSG00000022779	ortholog_one2one
ENSG00000211753	ENSMUSG00000076480	ortholog_one2one
ENSG00000276297		
ENSG00000223543		
ENSG00000275192		
ENSG00000279778		
ENSG00000244273		
ENSG00000215486		
ENSG00000224235		
ENSG00000277680		
ENSG00000271337		
ENSG00000275396		
ENSG00000232869	ENSMUSG00000076481	ortholog_one2one
ENSG00000270507		
ENSG00000230053		
ENSG00000282273		
ENSG00000234131		
ENSG00000259256		
ENSG00000104312	ENSMUSG00000041135	ortholog_one2one
ENSG00000282215		
ENSG00000270277		
ENSG00000267784		
ENSG00000270956		
ENSG00000107159	ENSMUSG00000028463	ortholog_one2one
ENSG00000176797	ENSMUSG00000046354	ortholog_one2many
ENSG00000224873		
ENSG00000250200		
ENSG00000231541		
ENSG00000250431		
ENSG00000230814		
ENSG00000168594	ENSMUSG00000046258	ortholog_one2one
ENSG00000228571		
ENSG00000148584	ENSMUSG00000052595	ortholog_one2one
ENSG00000240364		
ENSG00000241975		
ENSG00000282058		
ENSG00000065243	ENSMUSG00000004591	ortholog_one2one
ENSG00000281957		
ENSG00000281276		
ENSG00000278444		
ENSG00000116014	ENSMUSG00000035773	ortholog_one2one
ENSG00000214782	ENSMUSG00000094584	ortholog_one2one
ENSG00000280330		
ENSG00000279303		
ENSG00000281981		
ENSG00000219549		
ENSG00000279647		
ENSG00000254543		
ENSG00000265243		
ENSG00000155657	ENSMUSG00000051747	ortholog_one2one
ENSG00000231424		
ENSG00000281748		
ENSG00000232241		
ENSG00000260542		
ENSG00000230649		
ENSG00000248399		
ENSG00000260217		
ENSG00000281580		
ENSG00000101745	ENSMUSG00000034647	ortholog_one2one
ENSG00000150712	ENSMUSG00000039458	ortholog_one2one
ENSG00000148604	ENSMUSG00000021804	ortholog_one2one
ENSG00000063978	ENSMUSG00000029110	ortholog_one2one
ENSG00000276485		
ENSG00000174407		
ENSG00000102172	ENSMUSG00000071708	ortholog_one2one
ENSG00000282488		
ENSG00000243720		
ENSG00000171711		
ENSG00000162613	ENSMUSG00000028034	ortholog_one2one
ENSG00000159884	ENSMUSG00000028461	ortholog_one2one
ENSG00000174403		
ENSG00000227262		
ENSG00000230521		
ENSG00000206341		
ENSG00000204623		
ENSG00000282272		
ENSG00000133111	ENSMUSG00000036615	ortholog_one2one
ENSG00000282531		
ENSG00000230944		
ENSG00000280929		
ENSG00000101363	ENSMUSG00000063019	ortholog_one2one
ENSG00000230362		
ENSG00000282589		
ENSG00000229642		
ENSG00000236357		
ENSG00000282090		
ENSG00000226094		
ENSG00000271413		
ENSG00000251452		
ENSG00000276636		
ENSG00000232958		
ENSG00000164164	ENSMUSG00000036990	ortholog_one2one
ENSG00000075426	ENSMUSG00000029135	ortholog_one2one
ENSG00000226022		
ENSG00000237819		
ENSG00000230914		
ENSG00000282371		
ENSG00000105810	ENSMUSG00000040274	ortholog_one2one
ENSG00000242038		
ENSG00000277335		
ENSG00000107719	ENSMUSG00000020092	ortholog_one2one
ENSG00000260592		
ENSG00000260681		
ENSG00000280545		
ENSG00000100196	ENSMUSG00000010830	ortholog_one2one
ENSG00000270640		
ENSG00000281659		
ENSG00000229951		
ENSG00000274131		
ENSG00000270457		
ENSG00000228128		
ENSG00000237699		
ENSG00000279620		
ENSG00000274766		
ENSG00000261448		
ENSG00000279410		
ENSG00000226921		
ENSG00000275927		
ENSG00000189091	ENSMUSG00000033732	ortholog_one2one
ENSG00000279415		
ENSG00000163785	ENSMUSG00000032547	ortholog_one2one
ENSG00000281505		
ENSG00000280470		
ENSG00000103489	ENSMUSG00000030657	ortholog_one2one
ENSG00000011009	ENSMUSG00000028670	ortholog_one2one
ENSG00000122642	ENSMUSG00000029781	ortholog_one2one
ENSG00000120693	ENSMUSG00000027796	ortholog_one2one
ENSG00000229373		
ENSG00000228687		
ENSG00000224312		
ENSG00000226814		
ENSG00000281831		
ENSG00000119866	ENSMUSG00000000861	ortholog_one2one
ENSG00000066379	ENSMUSG00000036315	ortholog_one2one
ENSG00000278565		
ENSG00000215356		
ENSG00000230661		
ENSG00000237505		
ENSG00000178127	ENSMUSG00000024099	ortholog_one2one
ENSG00000273172		
ENSG00000168952	ENSMUSG00000046314	ortholog_one2one
ENSG00000237959		
ENSG00000273633		
ENSG00000229907		
ENSG00000181211		
ENSG00000204983	ENSMUSG00000071519	ortholog_many2many
ENSG00000204983	ENSMUSG00000071521	ortholog_many2many
ENSG00000204983	ENSMUSG00000054106	ortholog_many2many
ENSG00000204983	ENSMUSG00000058119	ortholog_many2many
ENSG00000204983	ENSMUSG00000062751	ortholog_many2many
ENSG00000204983	ENSMUSG00000071517	ortholog_many2many
ENSG00000204983	ENSMUSG00000057163	ortholog_many2many
ENSG00000204983	ENSMUSG00000036938	ortholog_many2many
ENSG00000271163		
ENSG00000277507		
ENSG00000228680		
ENSG00000276005		
ENSG00000232187		
ENSG00000231638		
ENSG00000244215		
ENSG00000279895		
ENSG00000282380		
ENSG00000232006		
ENSG00000282820		
ENSG00000133134	ENSMUSG00000050071	ortholog_many2many
ENSG00000133134	ENSMUSG00000042750	ortholog_many2many
ENSG00000240562		
ENSG00000213335		
ENSG00000239921		
ENSG00000136213	ENSMUSG00000036599	ortholog_one2one
ENSG00000213697		
ENSG00000216347		
ENSG00000142627	ENSMUSG00000006445	ortholog_one2one
ENSG00000282975		
ENSG00000274084		
ENSG00000282860		
ENSG00000231845		
ENSG00000132361	ENSMUSG00000020741	ortholog_one2one
ENSG00000260264		
ENSG00000100034	ENSMUSG00000026181	ortholog_one2one
ENSG00000186076		
ENSG00000225777		
ENSG00000234001		
ENSG00000237974		
ENSG00000232661		
ENSG00000130227	ENSMUSG00000022100	ortholog_one2one
ENSG00000236711		
ENSG00000237952		
ENSG00000226507		
ENSG00000077063	ENSMUSG00000000416	ortholog_one2one
ENSG00000231650		
ENSG00000205413		
ENSG00000006116	ENSMUSG00000066189	ortholog_one2one
ENSG00000230535		
ENSG00000234685		
ENSG00000262619		
ENSG00000230832		
ENSG00000283342		
ENSG00000253349		
ENSG00000281556		
ENSG00000175782	ENSMUSG00000060181	ortholog_one2one
ENSG00000275103		
ENSG00000182916	ENSMUSG00000079428	ortholog_one2one
ENSG00000228415		
ENSG00000228825		
ENSG00000123999	ENSMUSG00000032968	ortholog_one2one
ENSG00000236202		
ENSG00000281224		
ENSG00000250344		
ENSG00000137343	ENSMUSG00000024426	ortholog_one2one
ENSG00000241673		
ENSG00000173376	ENSMUSG00000049001	ortholog_one2one
ENSG00000196277	ENSMUSG00000056755	ortholog_one2one
ENSG00000269068		
ENSG00000124006	ENSMUSG00000026211	ortholog_one2one
ENSG00000013288	ENSMUSG00000029119	ortholog_one2one
ENSG00000116741	ENSMUSG00000026360	ortholog_one2one
ENSG00000235321		
ENSG00000106615	ENSMUSG00000028945	ortholog_one2one
ENSG00000262198		
ENSG00000283075		
ENSG00000166886	ENSMUSG00000025402	ortholog_one2one
ENSG00000280590		
ENSG00000233440		
ENSG00000263847		
ENSG00000281015		
ENSG00000281026		
ENSG00000229483		
ENSG00000265257		
ENSG00000281543		
ENSG00000244754	ENSMUSG00000029655	ortholog_one2one
ENSG00000238049		
ENSG00000158113	ENSMUSG00000063409	ortholog_one2one
ENSG00000266053		
ENSG00000227959		
ENSG00000275175		
ENSG00000233953		
ENSG00000273284		
ENSG00000249213		
ENSG00000230476		
ENSG00000224086		
ENSG00000250591		
ENSG00000177993		
ENSG00000275896	ENSMUSG00000071519	ortholog_many2many
ENSG00000275896	ENSMUSG00000071521	ortholog_many2many
ENSG00000275896	ENSMUSG00000054106	ortholog_many2many
ENSG00000275896	ENSMUSG00000058119	ortholog_many2many
ENSG00000275896	ENSMUSG00000062751	ortholog_many2many
ENSG00000275896	ENSMUSG00000071517	ortholog_many2many
ENSG00000275896	ENSMUSG00000057163	ortholog_many2many
ENSG00000275896	ENSMUSG00000036938	ortholog_many2many
ENSG00000235786		
ENSG00000183579	ENSMUSG00000041961	ortholog_one2one
ENSG00000273589		
ENSG00000188525		
ENSG00000120832	ENSMUSG00000049038	ortholog_one2one
ENSG00000229007		
ENSG00000260476		
ENSG00000077942	ENSMUSG00000006369	ortholog_one2one
ENSG00000260077		
ENSG00000166979	ENSMUSG00000039903	ortholog_one2one
ENSG00000224657		
ENSG00000236601		
ENSG00000239784		
ENSG00000206508		
ENSG00000284733	ENSMUSG00000093804	ortholog_one2many
ENSG00000224917		
ENSG00000164181	ENSMUSG00000021696	ortholog_one2one
ENSG00000233653		
ENSG00000228463		
ENSG00000224921		
ENSG00000236619		
ENSG00000235290		
ENSG00000204622		
ENSG00000235483		
ENSG00000269732		
ENSG00000206509		
ENSG00000151135	ENSMUSG00000060935	ortholog_one2one
ENSG00000237094		
ENSG00000056998		
ENSG00000225431		
ENSG00000204671	ENSMUSG00000029437	ortholog_one2one
ENSG00000223639		
ENSG00000235023		
ENSG00000250345		
ENSG00000180644	ENSMUSG00000037202	ortholog_one2one
ENSG00000250504		
ENSG00000240132		
ENSG00000233265		
ENSG00000235963		
ENSG00000238024		
ENSG00000233677		
ENSG00000237669		
ENSG00000243661		
ENSG00000120913	ENSMUSG00000022090	ortholog_one2one
ENSG00000204625		
ENSG00000282431		
ENSG00000125656	ENSMUSG00000002660	ortholog_one2one
ENSG00000232757		
ENSG00000165685	ENSMUSG00000030160	ortholog_one2one
ENSG00000166888	ENSMUSG00000002147	ortholog_one2one
ENSG00000228078		
ENSG00000206503	ENSMUSG00000092243	ortholog_many2many
ENSG00000206503	ENSMUSG00000016283	ortholog_many2many
ENSG00000206503	ENSMUSG00000073402	ortholog_many2many
ENSG00000206503	ENSMUSG00000056116	ortholog_many2many
ENSG00000206503	ENSMUSG00000067235	ortholog_many2many
ENSG00000206503	ENSMUSG00000073406	ortholog_many2many
ENSG00000206503	ENSMUSG00000054128	ortholog_many2many
ENSG00000206503	ENSMUSG00000024459	ortholog_many2many
ENSG00000206503	ENSMUSG00000067212	ortholog_many2many
ENSG00000206503	ENSMUSG00000079507	ortholog_many2many
ENSG00000206503	ENSMUSG00000060550	ortholog_many2many
ENSG00000206503	ENSMUSG00000073409	ortholog_many2many
ENSG00000206503	ENSMUSG00000079491	ortholog_many2many
ENSG00000206503	ENSMUSG00000061232	ortholog_many2many
ENSG00000206503	ENSMUSG00000079492	ortholog_many2many
ENSG00000206503	ENSMUSG00000035929	ortholog_many2many
ENSG00000206503	ENSMUSG00000091705	ortholog_many2many
ENSG00000206503	ENSMUSG00000016206	ortholog_many2many
ENSG00000206503	ENSMUSG00000073411	ortholog_many2many
ENSG00000177225	ENSMUSG00000051007	ortholog_one2one
ENSG00000236503		
ENSG00000232053		
ENSG00000258098		
ENSG00000234871		
ENSG00000257179		
ENSG00000234473		
ENSG00000182566	ENSMUSG00000074491	ortholog_one2one
ENSG00000259040	ENSMUSG00000038982	ortholog_one2many
ENSG00000258275		
ENSG00000101945	ENSMUSG00000039231	ortholog_one2one
ENSG00000129474	ENSMUSG00000022178	ortholog_one2one
ENSG00000250575		
ENSG00000236679		
ENSG00000147457	ENSMUSG00000034190	ortholog_one2one
ENSG00000182983		
ENSG00000173213		
ENSG00000265818	ENSMUSG00000001707	ortholog_one2many
ENSG00000269802		
ENSG00000229915		
ENSG00000188428	ENSMUSG00000038982	ortholog_one2many
ENSG00000243721		
ENSG00000173391	ENSMUSG00000030162	ortholog_one2one
ENSG00000065802	ENSMUSG00000026311	ortholog_one2one
ENSG00000149084	ENSMUSG00000027195	ortholog_one2one
ENSG00000131791	ENSMUSG00000038205	ortholog_one2one
ENSG00000255817		
ENSG00000242087		
ENSG00000282965		
ENSG00000251229		
ENSG00000255780		
ENSG00000205452		
ENSG00000256399		
ENSG00000206113	ENSMUSG00000109572	ortholog_one2one
ENSG00000196935	ENSMUSG00000020121	ortholog_one2one
ENSG00000272888		
ENSG00000198555		
ENSG00000100325	ENSMUSG00000020412	ortholog_one2one
ENSG00000262050		
ENSG00000139597	ENSMUSG00000041132	ortholog_one2one
ENSG00000171658		
ENSG00000225611		
ENSG00000144649	ENSMUSG00000038233	ortholog_one2one
ENSG00000001626	ENSMUSG00000041301	ortholog_one2one
ENSG00000232378		
ENSG00000271302		
ENSG00000257976		
ENSG00000125386	ENSMUSG00000037210	ortholog_one2one
ENSG00000112561	ENSMUSG00000023990	ortholog_one2one
ENSG00000232828		
ENSG00000124802	ENSMUSG00000001707	ortholog_one2many
ENSG00000276504		
ENSG00000173575	ENSMUSG00000078671	ortholog_one2one
ENSG00000260859		
ENSG00000279622		
ENSG00000103196	ENSMUSG00000031825	ortholog_one2one
ENSG00000273726		
ENSG00000187792		
ENSG00000246339		
ENSG00000181061	ENSMUSG00000038412	ortholog_one2many
ENSG00000012232	ENSMUSG00000021978	ortholog_one2one
ENSG00000128218	ENSMUSG00000000903	ortholog_one2one
ENSG00000270210		
ENSG00000256433		
ENSG00000276627		
ENSG00000227938		
ENSG00000217746		
ENSG00000257285		
ENSG00000219941		
ENSG00000120937	ENSMUSG00000029019	ortholog_one2one
ENSG00000109881	ENSMUSG00000027160	ortholog_one2one
ENSG00000239264	ENSMUSG00000038991	ortholog_one2one
ENSG00000079393	ENSMUSG00000021768	ortholog_one2one
ENSG00000164823	ENSMUSG00000041153	ortholog_one2one
ENSG00000259132	ENSMUSG00000022177	ortholog_one2many
ENSG00000213942		
ENSG00000092036	ENSMUSG00000022177	ortholog_one2many
ENSG00000166961	ENSMUSG00000067571	ortholog_one2one
ENSG00000224906		
ENSG00000224904		
ENSG00000250479	ENSMUSG00000049422	ortholog_one2one
ENSG00000116685	ENSMUSG00000044496	ortholog_one2one
ENSG00000283341		
ENSG00000261035		
ENSG00000224672		
ENSG00000232719		
ENSG00000099953	ENSMUSG00000000901	ortholog_one2one
ENSG00000229755		
ENSG00000233764		
ENSG00000144648	ENSMUSG00000044534	ortholog_one2one
ENSG00000283393		
ENSG00000283375		
ENSG00000231576		
ENSG00000283483		
ENSG00000251197		
ENSG00000235661		
ENSG00000255629		
ENSG00000235943		
ENSG00000256571		
ENSG00000246250		
ENSG00000275145		
ENSG00000255886		
ENSG00000186329	ENSMUSG00000043164	ortholog_one2one
ENSG00000264490		
ENSG00000266389		
ENSG00000131781	ENSMUSG00000028088	ortholog_one2one
ENSG00000265975		
ENSG00000237948		
ENSG00000238026		
ENSG00000254512		
ENSG00000225557		
ENSG00000283217		
ENSG00000273812		
ENSG00000274041		
ENSG00000237129		
ENSG00000270008		
ENSG00000165097	ENSMUSG00000038080	ortholog_one2one
ENSG00000166090	ENSMUSG00000040770	ortholog_one2one
ENSG00000229800		
ENSG00000229882		
ENSG00000275885		
ENSG00000229088		
ENSG00000232121		
ENSG00000184281	ENSMUSG00000045752	ortholog_one2one
ENSG00000234717		
ENSG00000223715		
ENSG00000229606		
ENSG00000274723		
ENSG00000259727		
ENSG00000189229		
ENSG00000146733	ENSMUSG00000029446	ortholog_one2one
ENSG00000279521		
ENSG00000114993	ENSMUSG00000034930	ortholog_one2one
ENSG00000271787		
ENSG00000172059	ENSMUSG00000020653	ortholog_one2one
ENSG00000272308		
ENSG00000273328		
ENSG00000270207		
ENSG00000257986		
ENSG00000277641		
ENSG00000226258		
ENSG00000010282	ENSMUSG00000032523	ortholog_one2one
ENSG00000257503		
ENSG00000233252		
ENSG00000262920		
ENSG00000257359		
ENSG00000262061		
ENSG00000276317		
ENSG00000122965	ENSMUSG00000029594	ortholog_one2one
ENSG00000219294		
ENSG00000262558		
ENSG00000232803		
ENSG00000153162	ENSMUSG00000039004	ortholog_one2one
ENSG00000083622		
ENSG00000274346		
ENSG00000124356	ENSMUSG00000006906	ortholog_one2one
ENSG00000276077		
ENSG00000181031	ENSMUSG00000020847	ortholog_one2one
ENSG00000242364		
ENSG00000268433		
ENSG00000225493		
ENSG00000268535		
ENSG00000169314	ENSMUSG00000050157	ortholog_one2one
ENSG00000234279		
ENSG00000115053	ENSMUSG00000026234	ortholog_one2one
ENSG00000224252		
ENSG00000268117		
ENSG00000277496		
ENSG00000230727		
ENSG00000101187	ENSMUSG00000038963	ortholog_one2one
ENSG00000237665		
ENSG00000147113	ENSMUSG00000037358	ortholog_one2one
ENSG00000280609		
ENSG00000223719		
ENSG00000281740		
ENSG00000236152		
ENSG00000260926		
ENSG00000233847		
ENSG00000282154		
ENSG00000228240		
ENSG00000282392		
ENSG00000049167	ENSMUSG00000021694	ortholog_one2one
ENSG00000169629		
ENSG00000235995		
ENSG00000180921	ENSMUSG00000046761	ortholog_one2one
ENSG00000225327	ENSMUSG00000043073	ortholog_many2many
ENSG00000225327	ENSMUSG00000054568	ortholog_many2many
ENSG00000225327	ENSMUSG00000062369	ortholog_many2many
ENSG00000225327	ENSMUSG00000058976	ortholog_many2many
